crop,season,state,area,yield_per_hectare,price_per_quintal,cost_per_hectare,profit
Rice,Summer,Maharashtra,1.32,2.5842,4017.24,34397.55,91626.92
Rice,Summer,Maharashtra,3.25,2.4052,4404.78,34517.7,232136.55
Rice,Summer,Maharashtra,4.96,2.3454,3724.21,36038.47,254496.4
Rice,Summer,Maharashtra,0.5,2.2017,4221.49,33844.04,29550.13
Rice,Summer,Maharashtra,1.73,2.5518,4477.35,33998.14,138840.44
Rice,Summer,Maharashtra,1.03,2.3841,3894.99,36285.01,58272.23
Rice,Summer,Maharashtra,4.85,2.3878,4268.95,33748.16,330705.79
Rice,Summer,Maharashtra,0.83,2.3543,4119.05,36211.31,50432.59
Rice,Summer,Maharashtra,1.95,2.2897,3581.46,36642.14,88456.63
Rice,Summer,Maharashtra,4.08,2.5421,3575.74,34900.91,228477.33
Rice,Summer,Maharashtra,2.14,2.3857,3878.16,35107.1,122863.16
Rice,Summer,Maharashtra,3.45,2.1331,4097.42,34150.33,183716.9
Rice,Summer,Maharashtra,4.28,2.3035,4184.02,33889.11,267458.89
Rice,Summer,Maharashtra,0.53,2.0832,3844.49,34937.99,23929.97
Rice,Summer,Maharashtra,4.2,2.5271,3818.89,35715.98,255317.33
Rice,Summer,Maharashtra,1.06,2.1374,4165.95,35541.77,56712.16
Rice,Summer,Maharashtra,1.14,2.3697,3922.39,33426.31,67854.83
Rice,Summer,Maharashtra,1.19,2.3113,3852.72,36254.71,62824.29
Rice,Summer,Maharashtra,1.34,2.3188,3878.87,34285.22,74583.85
Rice,Summer,Maharashtra,3.32,2.4849,3791.06,35018.04,196492.28
Rice,Summer,Maharashtra,0.89,2.3712,4148.98,34435.09,56910.06
Rice,Summer,Maharashtra,0.55,2.2796,3737.05,33949.7,28182.4
Rice,Summer,Maharashtra,3.1,2.5317,4231.43,35514.44,221998.0
Rice,Summer,Maharashtra,3.6,2.6042,4131.05,34163.5,264296.63
Rice,Summer,Maharashtra,1.7,2.3244,3665.19,33586.57,87731.06
Rice,Summer,Maharashtra,1.72,2.5886,4009.52,36623.35,115524.22
Rice,Summer,Maharashtra,3.85,2.5368,3919.24,36314.1,242971.86
Rice,Summer,Maharashtra,4.6,2.1655,4161.57,33568.78,260124.13
Rice,Summer,Maharashtra,4.62,2.2181,3596.78,34954.37,207102.91
Rice,Summer,Maharashtra,0.6,2.2132,4419.46,33349.77,38677.98
Rice,Summer,Maharashtra,4.97,2.5433,3844.01,34837.16,312750.5
Rice,Summer,Maharashtra,3.48,2.334,3776.07,34151.78,187857.94
Rice,Summer,Maharashtra,4.78,2.2063,3602.0,36375.88,205988.84
Rice,Summer,Maharashtra,2.66,2.4173,4122.97,33498.25,176004.04
Rice,Summer,Maharashtra,0.58,2.2045,4449.35,34581.1,36832.57
Rice,Summer,Maharashtra,3.57,2.4629,3771.45,34853.85,207174.15
Rice,Summer,Maharashtra,4.35,2.1666,3812.26,36160.91,201995.95
Rice,Summer,Maharashtra,1.97,2.4968,3941.1,35474.52,123966.67
Rice,Summer,Maharashtra,2.49,2.4803,3784.58,33881.51,149367.99
Rice,Summer,Maharashtra,4.68,2.5031,3688.36,34734.87,269513.04
Rice,Summer,Maharashtra,1.34,2.1765,3931.93,33725.98,69483.93
Rice,Summer,Maharashtra,1.58,2.1118,4381.28,36653.89,88275.61
Rice,Summer,Maharashtra,0.52,2.532,4179.17,36518.85,36034.05
Rice,Summer,Maharashtra,1.15,2.1126,4217.79,34484.14,62814.18
Rice,Summer,Maharashtra,3.79,2.2279,3877.42,33656.19,199847.29
Rice,Summer,Maharashtra,0.8,2.5426,3654.5,33289.19,47703.61
Rice,Summer,Maharashtra,3.62,2.3704,4285.83,35807.71,238137.17
Rice,Summer,Maharashtra,3.44,2.2667,3983.32,36544.66,184889.41
Rice,Summer,Maharashtra,4.87,2.163,4172.43,34817.65,269945.21
Rice,Summer,Maharashtra,2.73,2.4263,4275.54,35051.85,187513.49
Rice,Summer,Maharashtra,3.56,2.4873,3566.35,33990.71,194780.37
Rice,Summer,Maharashtra,3.45,2.1166,3653.24,33374.8,151624.52
Rice,Summer,Maharashtra,4.6,2.2551,4127.3,36007.22,262515.73
Rice,Summer,Maharashtra,3.32,2.3251,4142.29,33277.74,209281.77
Rice,Summer,Maharashtra,1.66,2.4233,3648.51,34120.17,90129.11
Rice,Summer,Maharashtra,2.53,2.1327,3884.63,36604.3,116992.45
Rice,Summer,Maharashtra,4.7,2.5157,3624.87,34959.31,264279.48
Rice,Summer,Maharashtra,3.98,2.1266,3689.17,36367.65,167496.94
Rice,Summer,Maharashtra,4.54,2.5396,3993.32,35586.11,298861.33
Rice,Summer,Maharashtra,1.33,2.1287,3860.98,35958.82,61484.4
Rice,Summer,Maharashtra,4.93,2.4196,4071.08,35861.32,308836.99
Rice,Summer,Maharashtra,1.51,2.2833,3867.79,35331.06,80004.16
Rice,Summer,Maharashtra,4.33,2.3161,3788.75,35880.37,224601.19
Rice,Summer,Maharashtra,0.89,2.1333,4038.72,35137.02,45409.82
Rice,Summer,Maharashtra,3.96,2.528,3772.07,34421.81,241311.61
Rice,Summer,Maharashtra,1.36,2.5429,3992.75,33491.27,92535.94
Rice,Summer,Maharashtra,1.97,2.2527,4174.26,33497.88,119253.48
Rice,Summer,Maharashtra,1.99,2.5944,4336.4,33389.23,157437.39
Rice,Summer,Maharashtra,3.06,2.4334,3644.86,33277.62,169572.42
Rice,Summer,Maharashtra,0.57,2.0942,4293.81,34318.14,31693.1
Rice,Summer,Maharashtra,4.81,2.1429,4495.16,35213.16,293947.74
Rice,Summer,Maharashtra,3.02,2.5701,3980.25,35889.12,200554.09
Rice,Summer,Maharashtra,3.94,2.2956,3803.59,34955.98,206300.82
Rice,Autumn,Manipur,1.85,1.9066,4736.55,33882.35,104384.76
Rice,Autumn,Manipur,1.42,1.9715,4922.22,34845.01,88317.74
Rice,Autumn,Manipur,2.79,2.2991,5006.11,35185.99,222951.4
Rice,Autumn,Manipur,4.04,1.9251,5780.98,34747.56,309223.74
Rice,Autumn,Manipur,2.45,1.8475,5063.52,36105.9,140740.37
Rice,Autumn,Manipur,1.0,2.2316,5870.69,35280.04,95730.56
Rice,Autumn,Manipur,1.2,1.9743,5266.15,34133.13,83805.1
Rice,Autumn,Manipur,4.23,2.0696,5096.47,36200.38,293045.27
Rice,Autumn,Manipur,0.9,2.1337,5365.92,34738.25,71779.6
Rice,Autumn,Manipur,4.23,2.077,5804.47,34846.51,362557.06
Rice,Autumn,Manipur,2.76,2.1789,5527.73,34029.92,238498.67
Rice,Autumn,Manipur,0.79,1.9743,5812.48,35485.09,62623.9
Rice,Autumn,Manipur,4.23,2.1625,4995.27,33627.65,314686.46
Rice,Autumn,Manipur,4.86,2.0633,4690.39,35128.87,299614.5
Rice,Autumn,Manipur,4.06,2.0646,4769.69,34298.99,260563.37
Rice,Autumn,Manipur,1.9,1.8458,5597.83,35871.79,128162.3
Rice,Autumn,Manipur,4.15,2.1582,5752.18,34417.09,372359.09
Rice,Autumn,Manipur,2.42,2.286,5838.27,34872.34,238590.05
Rice,Autumn,Manipur,4.74,2.296,5653.44,35640.42,446333.59
Rice,Autumn,Manipur,4.36,1.8893,5740.09,36628.26,313138.29
Rice,Autumn,Manipur,2.0,2.2411,5171.09,35577.14,160627.13
Rice,Autumn,Manipur,4.52,2.0307,5121.57,33360.91,319307.25
Rice,Autumn,Manipur,2.58,1.9945,5528.93,34869.54,194539.06
Rice,Autumn,Manipur,1.49,1.8735,5590.27,35718.84,102831.23
Rice,Autumn,Manipur,2.21,2.2721,4669.54,34957.03,157215.59
Rice,Autumn,Manipur,3.2,2.1723,5538.95,35808.0,270455.38
Rice,Autumn,Manipur,3.93,2.0269,5359.03,34101.0,292860.4
Rice,Autumn,Manipur,4.56,2.0229,5838.51,33643.09,385144.11
Rice,Autumn,Manipur,1.5,1.93,5461.68,35980.43,104144.79
Rice,Autumn,Manipur,4.65,1.8478,5830.61,36603.54,330764.45
Rice,Autumn,Manipur,3.83,2.0518,4723.0,35700.16,234419.12
Rice,Autumn,Manipur,4.81,1.9073,4823.85,34903.21,274655.72
Rice,Autumn,Manipur,4.86,1.9576,5840.34,34367.72,388629.2
Rice,Autumn,Manipur,4.59,2.3318,5542.49,36376.02,426247.71
Rice,Autumn,Manipur,1.47,1.8675,5573.82,36112.41,99927.43
Rice,Autumn,Manipur,3.21,2.3256,5821.1,33427.85,327259.34
Rice,Autumn,Manipur,1.22,2.2852,5226.88,36100.56,101677.0
Rice,Autumn,Manipur,4.84,1.972,5395.46,33337.87,353622.91
Rice,Autumn,Manipur,1.5,2.3087,5467.48,34373.16,137779.27
Rice,Autumn,Manipur,4.44,1.998,5114.42,35030.95,298175.18
Rice,Autumn,Manipur,2.49,2.0784,5767.84,34220.67,213294.89
Rice,Autumn,Manipur,4.29,2.1689,5874.81,34126.61,400217.84
Rice,Autumn,Manipur,1.57,1.8819,4689.82,36452.44,81336.14
Rice,Autumn,Manipur,0.93,2.194,5227.06,36226.24,72962.85
Rice,Autumn,Manipur,1.27,1.9695,5168.42,34145.38,85909.92
Rice,Autumn,Manipur,1.87,1.8514,5356.47,34680.68,120594.88
Rice,Autumn,Manipur,1.34,2.136,5834.98,36288.33,118383.46
Rice,Autumn,Manipur,1.38,2.0516,5637.15,33871.93,112853.43
Rice,Autumn,Manipur,3.93,2.3437,5576.7,35983.28,372232.64
Rice,Autumn,Manipur,1.15,2.0701,5023.31,33693.28,80840.52
Rice,Autumn,Manipur,4.05,2.3178,5280.39,35312.58,352660.09
Rice,Autumn,Manipur,2.85,1.9181,4707.1,36223.34,154086.57
Rice,Autumn,Manipur,4.96,2.2503,5139.96,35446.55,397872.79
Rice,Autumn,Manipur,4.82,2.1169,4917.03,34680.79,334554.05
Rice,Autumn,Manipur,2.94,2.0933,4955.71,35436.81,200800.35
Rice,Autumn,Manipur,0.87,2.1982,5552.75,36331.6,74584.58
Rice,Autumn,Manipur,2.42,2.075,4694.81,33731.63,154122.68
Rice,Autumn,Manipur,3.41,2.0311,4676.51,33539.95,209520.2
Rice,Autumn,Manipur,0.52,2.3438,5826.72,35194.26,52713.03
Rice,Autumn,Manipur,1.58,2.307,5764.44,36240.78,152860.54
Rice,Autumn,Manipur,2.95,1.8875,4711.22,36388.17,154985.43
Rice,Autumn,Manipur,4.44,2.008,5164.16,35504.43,302776.95
Rice,Autumn,Manipur,4.13,2.1525,5538.51,34060.29,351697.11
Rice,Autumn,Manipur,1.68,2.2465,5528.92,33656.47,152126.52
Rice,Autumn,Manipur,1.34,2.0386,5474.02,35221.53,102338.23
Rice,Autumn,Manipur,3.27,2.2481,5594.57,34230.34,299334.46
Rice,Autumn,Manipur,2.94,2.2663,4772.7,36209.07,211548.99
Rice,Autumn,Manipur,1.85,1.8783,4819.41,35262.42,102232.56
Rice,Autumn,Manipur,0.91,2.1839,5474.18,35398.96,76579.81
Rice,Autumn,Manipur,4.44,2.2966,5093.5,33379.24,371176.01
Rice,Autumn,Manipur,1.01,2.1416,5136.22,33363.31,77402.64
Rice,Autumn,Manipur,3.05,2.289,5004.24,35116.5,242263.54
Rice,Autumn,Manipur,3.15,2.2272,5807.91,34783.96,297892.43
Rice,Autumn,Manipur,2.65,1.9437,5433.04,33560.28,190911.01
Rice,Autumn,Manipur,1.9,1.9724,5597.32,33707.66,145720.09
Rice,Autumn,Manipur,1.49,2.1517,5472.14,35659.1,122304.56
Rice,Autumn,Manipur,1.95,2.0702,5751.54,35048.0,163834.86
Rice,Autumn,Manipur,4.77,2.1756,5850.29,36556.85,432744.13
Rice,Autumn,Manipur,2.94,2.0015,5004.1,35206.29,190948.45
Rice,Autumn,Manipur,3.22,2.2873,5170.73,34743.44,268957.04
Rice,Autumn,Manipur,1.73,2.3309,4627.21,36135.1,124079.24
Rice,Autumn,Manipur,3.27,2.2504,5663.0,36511.48,297330.76
Rice,Autumn,Manipur,2.24,1.8926,5315.84,36628.6,143318.69
Rice,Autumn,Manipur,4.93,2.0713,5610.79,34987.98,400466.46
Rice,Autumn,Manipur,2.46,2.1084,4986.5,33437.06,176374.18
Rice,Autumn,Manipur,4.96,2.3092,5151.13,35784.95,412503.05
Rice,Autumn,Manipur,1.8,2.3436,4896.77,35952.44,141850.91
Rice,Autumn,Manipur,1.62,2.1934,4702.09,34310.56,111495.07
Rice,Autumn,Manipur,1.5,2.1845,5542.61,34934.94,129215.59
Rice,Autumn,Manipur,4.74,2.2922,5472.98,33916.94,433862.25
Rice,Autumn,Manipur,1.83,1.9962,4748.77,36651.22,106400.56
Rice,Autumn,Manipur,4.83,2.105,5574.65,35982.73,392981.57
Rice,Autumn,Manipur,2.99,2.0952,4621.58,35346.23,183837.12
Rice,Autumn,Manipur,1.7,1.9807,4873.15,35432.7,103852.94
Rice,Autumn,Manipur,1.16,2.0555,5524.21,34486.72,91715.69
Rice,Autumn,Manipur,4.13,2.0333,5254.4,36323.54,291219.03
Rice,Autumn,Manipur,2.16,2.0965,5698.83,33978.02,184676.95
Rice,Autumn,Manipur,3.26,1.917,4976.44,33552.85,201623.15
Rice,Autumn,Manipur,1.59,2.2643,5544.65,36266.02,141957.17
Rice,Autumn,Manipur,1.72,1.9589,5449.47,35429.67,122666.77
Rice,Kharif,Manipur,4.49,2.4251,4668.65,36144.81,346054.81
Rice,Kharif,Manipur,3.93,2.313,5487.74,36731.08,354486.14
Rice,Kharif,Manipur,3.97,2.2315,5059.9,34429.23,311573.03
Rice,Kharif,Manipur,4.87,2.2074,5750.64,35984.46,442937.42
Rice,Kharif,Manipur,4.59,2.2135,4923.91,34936.01,339918.49
Rice,Kharif,Manipur,3.97,2.281,5094.51,34660.48,323743.1
Rice,Kharif,Manipur,1.0,1.9735,4752.05,33363.82,60418.43
Rice,Kharif,Manipur,2.9,1.9775,5463.23,35391.5,210669.36
Rice,Kharif,Manipur,3.19,2.1221,4802.38,35892.97,210598.29
Rice,Kharif,Manipur,0.58,2.4306,4802.2,35817.41,46924.16
Rice,Kharif,Manipur,2.59,2.3526,5410.22,36198.07,235902.41
Rice,Kharif,Manipur,1.96,2.2441,5235.8,33501.64,164627.06
Rice,Kharif,Manipur,4.76,2.1048,5162.08,36424.85,343793.43
Rice,Kharif,Manipur,1.03,2.2685,4666.6,34597.51,73404.18
Rice,Kharif,Manipur,3.94,2.1115,4703.47,34073.64,257046.57
Rice,Kharif,Manipur,3.83,2.1502,4903.22,36116.07,265463.94
Rice,Kharif,Manipur,4.62,2.1352,5527.08,35251.95,382363.38
Rice,Kharif,Manipur,3.6,2.3747,5718.89,36508.39,357466.33
Rice,Kharif,Manipur,4.15,2.3012,4802.01,36101.07,308770.56
Rice,Kharif,Manipur,4.45,2.1769,5781.71,35542.82,401914.11
Rice,Kharif,Manipur,0.54,2.1581,5338.42,36618.07,42439.62
Rice,Kharif,Manipur,4.56,1.9412,5621.52,34657.1,339562.96
Rice,Kharif,Manipur,3.63,2.0344,4654.51,36356.28,211752.51
Rice,Kharif,Manipur,1.08,2.2141,4681.85,36562.63,72466.52
Rice,Kharif,Manipur,4.26,2.3043,5844.62,34780.79,425550.54
Rice,Kharif,Manipur,4.76,2.094,5154.38,34818.69,348011.92
Rice,Kharif,Manipur,4.16,2.0979,5772.74,34867.87,358754.13
Rice,Kharif,Manipur,4.54,2.3201,4676.4,34839.76,334400.32
Rice,Kharif,Manipur,2.19,2.1297,5179.93,35898.17,162978.76
Rice,Kharif,Manipur,4.68,2.3456,5236.01,35811.81,407168.12
Rice,Kharif,Manipur,1.99,2.2591,5356.72,33332.25,174481.83
Rice,Kharif,Manipur,2.28,2.2437,5867.11,34419.85,221656.46
Rice,Kharif,Manipur,1.63,2.1208,4880.94,33926.43,113431.41
Rice,Kharif,Manipur,1.11,2.2279,5075.6,33762.4,88040.47
Rice,Kharif,Manipur,0.7,2.0508,4660.77,33915.46,43168.49
Rice,Kharif,Manipur,2.93,2.0808,5191.01,36167.4,210504.63
Rice,Kharif,Manipur,2.77,2.0656,4732.41,36656.69,169240.18
Rice,Kharif,Manipur,4.9,1.9986,4937.85,34984.91,312151.15
Rice,Kharif,Manipur,2.67,2.1874,5133.61,34062.68,208874.57
Rice,Kharif,Manipur,1.02,2.3976,5335.5,33732.12,96076.4
Rice,Kharif,Manipur,3.67,2.0647,5168.57,36235.88,258659.76
Rice,Kharif,Manipur,2.55,2.1424,5351.68,33534.37,206858.02
Rice,Kharif,Manipur,3.18,1.9567,5144.57,35335.34,207740.5
Rice,Kharif,Manipur,0.54,2.3186,4879.73,33382.75,43070.3
Rice,Kharif,Manipur,3.41,2.0007,5813.05,34709.89,278226.46
Rice,Kharif,Manipur,3.09,2.2349,5184.33,34664.34,250901.47
Rice,Kharif,Manipur,1.17,2.2995,4729.28,34085.18,87359.33
Rice,Kharif,Manipur,4.31,1.9372,5552.8,33954.24,317285.33
Rice,Kharif,Manipur,1.81,2.3336,5365.74,33461.17,166075.82
Rice,Kharif,Manipur,1.62,2.007,5090.89,35158.52,108568.91
Rice,Kharif,Manipur,2.65,2.1809,5015.7,34495.38,198464.11
Rice,Kharif,Manipur,2.04,2.1932,4951.35,34804.4,150526.79
Rice,Kharif,Manipur,1.38,1.9901,4633.49,33399.92,81161.07
Rice,Kharif,Manipur,2.44,2.1306,4900.61,34403.07,170826.44
Rice,Kharif,Manipur,2.92,2.1613,5528.67,33466.89,251193.37
Rice,Kharif,Manipur,0.58,2.133,4885.66,33407.17,41065.92
Rice,Kharif,Manipur,1.97,1.9584,5734.12,36569.81,149179.88
Rice,Kharif,Manipur,4.36,2.3617,5664.56,33530.18,437082.78
Rice,Kharif,Manipur,1.18,1.9694,4786.36,34396.99,70643.64
Rice,Kharif,Manipur,4.24,2.0388,4934.43,35615.61,275539.6
Rice,Kharif,Manipur,0.94,2.0655,5070.83,36215.55,64408.97
Rice,Kharif,Manipur,2.82,1.9787,5431.21,36501.21,200126.85
Rice,Kharif,Manipur,1.95,2.4091,5507.23,35030.27,190406.27
Rice,Kharif,Manipur,2.78,2.1149,4764.8,36233.63,179413.3
Rice,Kharif,Manipur,1.11,2.2593,5772.5,34723.36,106222.41
Rice,Kharif,Manipur,2.96,2.0248,4806.67,34252.43,186699.21
Rice,Kharif,Manipur,2.23,2.1031,5770.01,35083.42,192367.47
Rice,Kharif,Manipur,1.23,2.2035,5543.91,34789.68,107467.34
Rice,Kharif,Manipur,4.76,2.2553,5738.69,36476.34,442421.16
Rice,Kharif,Manipur,3.04,2.1249,5658.46,33553.6,263516.4
Rice,Kharif,Manipur,4.97,2.0426,4825.72,33820.86,321795.19
Rice,Kharif,Manipur,2.02,2.2248,4981.43,36737.61,149660.61
Rice,Kharif,Manipur,0.74,1.9782,5597.39,33319.42,57280.85
Rice,Kharif,Manipur,3.37,2.0034,5716.86,34445.65,269880.39
Rice,Kharif,Manipur,1.26,2.0524,5758.65,34806.5,105063.13
Rice,Kharif,Manipur,4.53,2.3977,5313.34,36492.58,411812.97
Rice,Kharif,Manipur,2.58,2.0315,5350.51,36716.88,185706.67
Rice,Kharif,Manipur,1.75,2.0746,5603.52,34345.65,143333.61
Rice,Kharif,Manipur,0.97,2.0391,5322.19,33769.38,72511.75
Rice,Kharif,Manipur,1.52,2.1742,4933.34,34600.73,110445.29
Rice,Kharif,Manipur,0.84,2.3221,5292.14,35259.82,73608.46
Rice,Kharif,Manipur,4.89,2.3395,4742.01,35019.92,371250.04
Rice,Kharif,Manipur,2.85,2.081,5270.82,34385.94,214610.27
Rice,Kharif,Manipur,3.34,2.2184,4673.53,35786.07,226755.04
Rice,Kharif,Manipur,2.1,2.0227,4890.86,33536.44,137319.73
Rice,Kharif,Manipur,0.9,1.9214,4827.06,34181.82,52710.56
Rice,Kharif,Manipur,1.88,2.4284,5870.36,33904.67,204266.46
Rice,Kharif,Manipur,1.46,1.989,5236.58,35014.14,100947.21
Rice,Kharif,Manipur,2.3,2.3403,5025.93,36148.41,187386.08
Rice,Kharif,Manipur,4.95,2.3745,4898.08,35132.46,401805.69
Rice,Kharif,Manipur,3.16,2.4028,5745.79,35793.84,323168.95
Rice,Kharif,Manipur,2.07,2.2321,5233.76,36150.24,166989.72
Rice,Kharif,Manipur,3.46,2.1293,5077.34,33426.53,258409.28
Rice,Kharif,Manipur,4.66,2.2138,4728.12,36300.78,318598.7
Rice,Kharif,Manipur,2.39,2.3305,5624.7,33459.46,233318.9
Rice,Kharif,Manipur,2.35,2.1316,5487.31,35158.09,192255.24
Rice,Kharif,Manipur,3.18,2.1262,4807.59,33349.62,219006.88
Rice,Kharif,Manipur,1.17,2.2105,5262.2,33761.82,96591.75
Rice,Kharif,Manipur,3.9,2.3914,5086.83,34606.82,339452.19
Rice,Kharif,Manipur,1.17,2.2074,5571.61,34603.41,103412.64
Rice,Winter,Manipur,2.1,2.1328,4807.01,33352.7,145258.72
Rice,Winter,Manipur,2.76,2.3747,5746.33,33349.82,284575.17
Rice,Winter,Manipur,4.47,2.053,5186.74,35883.44,315581.38
Rice,Winter,Manipur,1.95,2.0373,4936.14,34953.18,127936.7
Rice,Winter,Manipur,0.92,2.2019,5606.42,34814.42,81542.34
Rice,Winter,Manipur,0.51,2.2137,5647.03,34789.63,46011.2
Rice,Winter,Manipur,3.93,2.1465,4696.36,35265.07,257590.06
Rice,Winter,Manipur,2.57,2.1107,4845.88,34300.7,174708.89
Rice,Winter,Manipur,4.96,2.0606,5027.91,36129.23,334680.17
Rice,Winter,Manipur,2.4,2.2435,5176.08,35334.91,193899.49
Rice,Winter,Manipur,3.16,2.3872,4660.6,33931.98,244347.97
Rice,Winter,Manipur,1.82,2.3596,4835.54,35292.8,143431.56
Rice,Winter,Manipur,3.9,2.0068,5439.93,34305.25,291974.03
Rice,Winter,Manipur,2.78,2.0617,5001.15,36294.34,185747.83
Rice,Winter,Manipur,3.87,2.3585,5051.87,35446.39,323934.11
Rice,Winter,Manipur,0.52,2.106,5095.99,34012.68,38120.58
Rice,Winter,Manipur,1.63,2.2102,5803.81,36216.98,150057.47
Rice,Winter,Manipur,1.46,2.4244,4836.77,34984.97,120126.44
Rice,Winter,Manipur,4.53,2.4391,4696.53,34704.06,361721.19
Rice,Winter,Manipur,1.2,2.3755,5477.69,33415.81,116048.82
Rice,Winter,Manipur,4.94,2.1225,5494.87,33779.53,409261.08
Rice,Winter,Manipur,2.27,2.2144,4894.9,35986.62,164360.39
Rice,Winter,Manipur,3.47,2.0147,5166.1,36600.05,234160.53
Rice,Winter,Manipur,1.72,2.2949,4967.01,35946.78,134233.99
Rice,Winter,Manipur,4.93,2.4377,5837.55,34773.6,530116.17
Rice,Winter,Manipur,1.25,1.9606,5353.14,33936.87,88769.87
Rice,Winter,Manipur,0.51,2.2041,4844.49,34626.64,36796.08
Rice,Winter,Manipur,2.16,2.3106,5663.51,36527.51,203764.71
Rice,Winter,Manipur,2.5,2.0167,4959.96,35602.1,161062.44
Rice,Winter,Manipur,4.29,2.4191,4848.53,35091.97,352626.83
Rice,Winter,Manipur,1.15,2.2282,5426.67,33348.64,100701.86
Rice,Winter,Manipur,2.3,2.247,5605.38,34237.14,210945.87
Rice,Winter,Manipur,4.68,2.0859,4916.57,34491.24,318539.04
Rice,Winter,Manipur,4.53,2.3145,5256.37,36666.92,385002.34
Rice,Winter,Manipur,4.02,2.371,4834.5,35869.18,316595.0
Rice,Winter,Manipur,1.55,2.3293,5026.85,34084.38,128661.58
Rice,Winter,Manipur,1.44,2.4201,5502.99,33512.56,143514.23
Rice,Winter,Manipur,2.51,2.3113,5381.73,36736.69,220006.44
Rice,Winter,Manipur,3.57,2.4781,5398.07,33462.34,358103.95
Rice,Winter,Manipur,0.83,2.1423,5323.18,33588.44,66772.76
Rice,Winter,Manipur,1.88,2.4201,5466.32,33580.14,185571.61
Rice,Winter,Manipur,2.93,2.3066,4990.03,35173.08,234179.05
Rice,Winter,Manipur,4.67,2.2016,4664.61,33924.66,321152.37
Rice,Winter,Manipur,2.92,2.4364,5692.01,34643.81,303786.21
Rice,Winter,Manipur,4.15,1.9548,4970.38,36243.34,252799.1
Rice,Winter,Manipur,1.04,2.1397,4639.33,34577.83,67277.17
Rice,Winter,Manipur,0.85,2.1673,5642.4,34964.73,74222.4
Rice,Winter,Manipur,1.69,2.3595,5261.26,36421.64,148239.0
Rice,Winter,Manipur,4.87,2.4783,5154.5,34282.34,455157.0
Rice,Winter,Manipur,0.53,2.0464,5583.76,33433.59,42840.13
Rice,Winter,Manipur,4.66,2.006,5614.23,35969.19,357209.14
Rice,Winter,Manipur,4.3,2.2408,5757.14,35711.94,401152.63
Rice,Winter,Manipur,3.93,2.2956,5484.31,35166.46,356583.82
Rice,Winter,Manipur,2.66,2.131,5871.5,33558.94,243564.8
Rice,Winter,Manipur,3.94,2.2349,4886.41,33585.31,297946.96
Rice,Winter,Manipur,3.29,2.336,5805.88,34000.87,334348.66
Rice,Winter,Manipur,4.87,2.1838,5003.85,34993.41,361738.58
Rice,Winter,Manipur,4.96,2.3222,4703.91,34516.76,370597.92
Rice,Winter,Manipur,0.85,2.2653,5794.57,35887.31,81071.68
Rice,Winter,Manipur,1.58,2.3923,5576.11,34757.9,155851.46
Rice,Winter,Manipur,3.07,2.402,5840.96,34806.98,323868.71
Rice,Winter,Manipur,3.49,1.9643,5604.68,35309.28,261003.67
Rice,Winter,Manipur,4.93,2.3944,5809.87,33621.75,520071.82
Rice,Winter,Manipur,4.97,2.07,5384.7,35609.94,376999.97
Rice,Winter,Manipur,4.35,2.4391,4758.6,36470.71,346250.14
Rice,Winter,Manipur,0.56,2.4553,5750.86,33381.92,60378.52
Rice,Winter,Manipur,1.82,2.1371,5086.98,35906.51,132507.61
Rice,Winter,Manipur,2.11,2.4809,5821.71,34358.87,232255.85
Rice,Winter,Manipur,2.79,2.2598,5319.43,34559.73,238954.09
Rice,Winter,Manipur,1.25,2.008,4685.86,36404.52,72109.4
Rice,Winter,Manipur,1.76,2.2832,4713.9,33513.58,130444.3
Rice,Winter,Manipur,0.82,2.2661,5399.85,33395.17,72957.96
Rice,Winter,Manipur,2.57,2.2423,5165.89,35832.46,205612.14
Rice,Winter,Manipur,1.77,2.3733,5162.13,36478.95,152279.56
Rice,Winter,Manipur,4.51,2.2286,5218.6,35101.87,366212.69
Rice,Winter,Manipur,4.41,2.1172,5674.83,33819.97,380703.82
Rice,Winter,Manipur,2.21,2.4574,4980.33,34180.7,194935.49
Rice,Winter,Manipur,1.32,1.9974,5749.8,34160.93,106506.88
Rice,Winter,Manipur,2.48,2.1258,5366.53,34986.82,196153.71
Rice,Winter,Manipur,1.39,2.1684,5340.3,36222.41,110614.46
Rice,Winter,Manipur,2.37,2.2666,5176.02,33681.1,198218.02
Rice,Winter,Manipur,1.21,2.0969,5612.24,35646.44,99265.34
Rice,Winter,Manipur,0.94,2.4773,5652.05,34557.92,99134.49
Rice,Winter,Manipur,2.77,2.4273,5174.63,33284.77,255721.9
Rice,Winter,Manipur,3.44,2.1549,5438.64,34017.67,286138.46
Rice,Winter,Manipur,1.58,1.9866,5625.12,35223.38,120908.18
Rice,Winter,Manipur,1.88,2.2206,4951.16,36392.52,138275.39
Rice,Winter,Manipur,3.28,2.2711,5610.2,35692.01,300842.41
Rice,Winter,Manipur,2.45,2.2185,5783.18,35181.21,228145.0
Rice,Winter,Manipur,2.86,2.0745,5015.31,33508.42,201722.8
Rice,Winter,Manipur,3.73,2.1585,4981.42,36469.75,265037.98
Rice,Winter,Manipur,3.05,2.377,4739.4,34146.46,239446.02
Rice,Winter,Manipur,2.99,2.0781,5259.34,33655.2,226161.85
Rice,Winter,Manipur,1.45,2.0981,4739.73,36740.54,90919.61
Rice,Winter,Manipur,2.31,2.2437,5704.99,35583.04,213486.0
